,parent_id,district,districtId,label,municipality,message_id,text,createdOn,updatedOn
13466,237htl,Trøndelag Politidistrikt,209,5,Indre Fosen,237htl-0,Bil har trillet over en person på en skogsveg. Personen er bevisst. Skadeomfang er ukjent. Vi er på veg til stedet sammen med ambulanse.,2023-07-25 16:15:31.036543500+00:00,
2273,23q53t,Møre og Romsdal Politidistrikt,208,3,Sunndal,23q53t-0,Naudetatane er i Skolevegen etter branntilløp i eit tak samband med byggeaktivitet på svømmehallen. 15-20 personar som oppholdt seg i svømmehallen vart evakuert ut pga røyken. To personar får tilsyn av helse på staden etter å  ha innhalert røyk.,2023-10-10 09:35:40.961864700+00:00,
9114,23184s,Øst Politidistrikt,202,4,Lillestrøm,23184s-0,MC som har veltet. Fører er en mann i 30 årene som blir tilsett av ambulansepersonell på stedet nå. Det er pr nå ukjent hvorfor MC har veltet.,2023-08-26 15:17:20.673581600+00:00,
11131,23ltmm,Sør-Øst Politidistrikt,204,4,Holmestrand,23ltmm-0,Kl. 21:53 UP har anmeldt en mann i 20 årene for bilkjøring i ruspåvirket tilstand. Førerkortet er beslaglagt og nødvendige prøver ble sikret.,2023-08-12 23:03:11.566530800+00:00,
2145,23jfcv,Finnmark Politidistrikt,212,3,Alta,23jfcv-0,Nødetatene rykker ut til område Bukta etter melding om røykutvikling fra bygning. Oppdateres.,2023-10-11 11:39:25.475084400+00:00,
10293,237vlv,Vest Politidistrikt,207,8,Kvinnherad,237vlv-0,Leteaksjon. Nødetatene i området sammen med frivillige og leter etter en eldre mann som er savnet fra sitt hjem. Politiet kan kontaktes på telefon 02800 ved eventuelle observasjoner/opplysninger.,2023-08-18 23:15:48.513447600+00:00,
15275,23nk6z,Sør-Øst Politidistrikt,204,4,Tønsberg,23nk6z-0,10:01 Politiet stoppet en kvinne i 40 årene fra Tønsberg. Hun mistenkes for å være ruset under kjøring. Prøver tatt og sak opprettet. ,2023-07-11 08:40:22.086288200+00:00,
15529,234db1,Sør-Øst Politidistrikt,204,2,Kragerø,234db1-0,Kl 01:35 - Politiet bortviste en mann i 30 årene  fra sentrum grunnet ufin oppførsel.,2023-07-08 23:42:50.131904600+00:00,
16781,23r3d4,Sør-Øst Politidistrikt,204,4,Drammen,23r3d4-0,08:55 - Nødetatene rykker ut etter melding om trafikkulykke. Skal være 2 biler involvert. meldes om full stans i trafikken. Oppdateres.,2023-06-14 06:58:37.037132900+00:00,
14866,23lx61,Trøndelag Politidistrikt,209,3,Skaun,23lx61-0,Brannvesen og politi rykker ut til brann i kjøretøy. Det er ikke meldt om personskader. ,2023-07-14 15:22:51.532565+00:00,
9069,2344wl,Nordland Politidistrikt,210,2,Bodø,2344wl-0,Ordensforstyrrelse og skadeverk. 2 personer i 20-årene har tømt et pulverapparat i gata i nærheten av Joker. Har også sprayet inn i butikken. Politiet har ID på personene og oppretter sak. ,2023-08-26 20:26:43.405726400+00:00,
11235,23k665,Nordland Politidistrikt,210,4,Fauske,23k665-0,"Patruljen har gjennomført promillekontroll. 118 førere kontrollert, ingen reaksjoner.",2023-08-12 08:17:47.732332200+00:00,
1416,233gpn,Innlandet Politidistrikt,203,4,Nord-Odal,233gpn-0,kl. 11:09: melding om et enslig kjøretøy som har kjørt av rv. 24 ved Sætersjøen. Det er 80-sone på stedet. En person involvert i uhellet. Ikke meldt om personskade. Nødetatene til stedet.,2023-10-15 09:21:50.901041900+00:00,
623,23m1jn,Vest Politidistrikt,207,4,Alver,23m1jn-0,"Meldt om trafikkulykke, mc-velta og ligger i vegkanten, ikkje meldt om alvorlege personskade. Politi og helse på veg.",2023-10-20 15:32:02.740289200+00:00,
11167,23tqxm,Trøndelag Politidistrikt,209,4,Oppdal,23tqxm-0,"Kl. 2000. Vi mottok melding om mulig promillekjøring - sendte patrulje i retningen og brukte litt tid på å finne bilen, men alt tyder på at tipset stemmer. Mer kommer.",2023-08-12 19:24:21.386229500+00:00,
3370,23bhl9,Sør-Øst Politidistrikt,204,4,Drammen,23bhl9-0,"Up har hatt laserkontroll i 100 sone. 
20 har fått forenkla forelegg. 
Høyeste hastighet ble målt til 130 km/t.",2023-10-03 12:01:37.982753100+00:00,
7350,2319cg,Øst Politidistrikt,202,4,Enebakk,2319cg-0,"kl 1934; singel trafikkuhell i Ytre Enebakk. Bil kjørt ut av veien En mann, fører i 50 årene, og en dame 20 årene beveger seg ut av bilen. Begge er kjørt Ahus for behandling av moderate skader. Det er mistanke om ruspåvirkning. Prøver tatt.",2023-09-07 19:47:21.519062800+00:00,
8086,230ft7,Trøndelag Politidistrikt,209,5,Trondheim,230ft7-0,Nødetatene har rykket ut til trafikkulykke mellom bil og MC ved innkjøring til P-plass City Syd. ,2023-09-02 17:27:07.536806+00:00,
2737,23ktx0,Innlandet Politidistrikt,203,5,Gran,23ktx0-0,Fv240 kl. 1432: Meldt om trafikkulykke. En bil av vegen. En person involvert. Ukjent skadegrad. Kommet seg ut av bilen. Nødetater på vei.,2023-10-07 12:39:38.112688900+00:00,
8090,23l0ww,Trøndelag Politidistrikt,209,2,Trondheim,23l0ww-0,"Mann i 20-årene kjøres til arresten. Han ble bortvist fra festivalområdet tidligere i kveld, men returnerte til tross for pålegg om bortvisning. Anmeldes. ",2023-09-02 16:39:04.455821100+00:00,
6894,23tdjs,Agder Politidistrikt,205,4,Kristiansand,23tdjs-0,Kl 1030. UP har hatt promillekontroll på Oddemarka. 145 bilførere kontrollert. Ingen reaksjoner. ,2023-09-10 08:34:13.104113400+00:00,
7942,23v7v9,Nordland Politidistrikt,210,4,Rana,23v7v9-0,"Ifm med en trafikkontroll har politiet stanset og pågrepet en mannlig fører i begynnelse av 50-årene, siktet for kjøring i ruspåvirket tilstand. Politiet gjennomfører bevissikring og oppretter sak. ",2023-09-03 17:04:03.817950300+00:00,
6408,23lbsh,Trøndelag Politidistrikt,209,3,Stjørdal,23lbsh-0,Melding om brann fra bolig øst for Stjørdal sentrum. Nødetatene akkurat kommet fram. Melding oppdateres så raskt som mulig.,2023-09-13 14:20:59.880524700+00:00,
14011,23c211,Trøndelag Politidistrikt,209,4,Grong,23c211-0,"UP har hatt trafikk kontroll på E6, utstedt 22 FF for hastighet, 1 stk førerkort beslag for å kjørt i 132 km/t i skiltet 80 sone.",2023-07-21 15:15:34.713518800+00:00,
12136,23fqn4,Trøndelag Politidistrikt,209,2,Trondheim,23fqn4-0,Har vært noe knuffing mellom noen personer på et arrangement. En fornærmet mann vil anmelde forholdet i morgen. ,2023-08-05 18:39:19.289826900+00:00,
4470,23tlb6,Agder Politidistrikt,205,4,Kristiansand,23tlb6-0,Kl 0734. Trafikkulykke på Jegerbergsveien ved KKG. To kjøretøy og til sammen to biler involvert. Begge personene er ute av bilene og trafikken passerer greit. Nødetatene på vei. Oppdateres. ,2023-09-26 05:37:33.261954600+00:00,
2805,23tz7w,Agder Politidistrikt,205,2,Kristiansand,23tz7w-0,"Kl. 0218, patrulje anmelder mann som urinerte på et bygg i Tollbodgata.",2023-10-07 00:22:02.677161100+00:00,
15271,23qw5q,Sør-Øst Politidistrikt,204,3,Tønsberg,23qw5q-0,11:19 Melding om brann i bygning. Nødetatene på vei. Oppdateres. ,2023-07-11 09:21:27.413537800+00:00,
14483,239bsj,Agder Politidistrikt,205,1,Arendal,239bsj-0,"Kl 1320 Det er funnet en Hanto 24 i strandkanten på Tangen Allè. Uklart om den kan være stjålet. Bærer preg av å ha ligget en liten stund. Er delvis fylt med vann, men ligger på bunnen og er festet i et tre på land. ",2023-07-17 11:22:54.439721100+00:00,
3881,23dsvk,Trøndelag Politidistrikt,209,4,Rennebu,23dsvk-0,"Kl 2224 UP stanset en bil i fartskontroll, målt til 107 km/t i 60-sone. Mann i 20-åra mistet førerkortet. 
kl 2353: samme bil stanset igjen på Sandmoen, samme fører. Mistenkes denne gang for ruskjøring, gjør utslag på narkotika. Innbringes for bevisopptak. ",2023-09-29 22:32:19.384639800+00:00,
17115,234z7g,Sør-Øst Politidistrikt,204,4,Tønsberg,234z7g-0,10:40 Sivil UP-patrulje stanset mannlig bilist i 40-åra pga uaktsom kjøring. Det er også mistanke om ruskjøring. Fremstilles for blodprøve og sak opprettes. Det er besluttet førerkortbeslag.,2023-06-06 09:34:00.123538+00:00,
8693,23vnnh,Sør-Øst Politidistrikt,204,3,Modum,23vnnh-0,kl 15:34 - Nødetater er på vei til Gaupeveien etter melding om brann i en 30 fots fritidsbåt som står på land. Pr nå er det spredningsfare til nærliggende hus. Oppdateres når nødetater ankommer stedet ,2023-08-29 13:40:33.485401100+00:00,
7019,23fg4l,Vest Politidistrikt,207,5,Voss,23fg4l-0,"Meldt om fallskjermulykke, hard landing i høg fart, mann i 50-åra. Helse og politi er på veg.",2023-09-09 15:00:33.931319600+00:00,
8942,23g21v,Trøndelag Politidistrikt,209,4,Verdal,23g21v-0,"Vi har hatt promillekontroll i Stiklestad alle. 40 kontrollerte førere. En kvinne i 50-årene blir anmeldt, og er tatt med til politistasjon på Steinkjer for videre bevissikring. ",2023-08-27 13:23:39.025713+00:00,
11673,23jb01,Agder Politidistrikt,205,11,Farsund,23jb01-0,"Kl 1047. Melding om seilbåt som har kullseilt like utenfor Farsund. Flere personer skal være i vannet. Redningsressurser er på vei til stedet. Hovedredningssentralen leder og koordinerer aksjonen, politiet støtter fra land. ",2023-08-09 08:53:45.279460200+00:00,
10944,232zhg,Sør-Øst Politidistrikt,204,4,Tønsberg,232zhg-0,11:30 UP har hatt fartskontroll i 40-sonen. Resultat: 19 forenklede forelegg. Høyeste målte hastighet: 60 km/t. ,2023-08-14 09:38:45.549390600+00:00,
6053,232sqd,Trøndelag Politidistrikt,209,4,Namsos,232sqd-0,FV769 v. Haukøya. Melding fra AMK om bil med campingvogn som har kjørt seg inn i bergveggen. Politiet gjør undersøkelser på stedet. AMK meldte at sjåføren selv hadde tatt seg til Legevakta. ,2023-09-15 20:25:29.560719200+00:00,
2753,23hvxp,Nordland Politidistrikt,210,5,Narvik,23hvxp-0,"Trafikkuhell på E10 vest for Bjerkvik sentrum. Utforkjøring med personbil, med kun fører i bilen. Ingen andre involvert. Truffet en lyktestolpe. Fremstår ikke som personskade, men politiet er på tur til stedet. ",2023-10-07 10:01:54.404427500+00:00,
13043,235h7x,Trøndelag Politidistrikt,209,2,Trondheim,235h7x-0,"Mann f. 64 gitt pålegg om å forlate stedet etter ufin oppførsel i beruset tilstand - han valgte å ikke etterkomme pålegget, så han kjøres nå inn til arrest og blir anmeldt.",2023-07-29 01:24:34.498365400+00:00,
3232,232wqt,Nordland Politidistrikt,210,4,Bø,232wqt-0,"Up har gjennomført fartskontroll i 60 sone. 11 førere bøtelagt, høyeste hastighet 80 km/t.",2023-10-04 12:38:18.557645400+00:00,
7866,230wdb,Sør-Øst Politidistrikt,204,4,Jevnaker,230wdb-0,"KL. 1346 - UP har hatt laserkontroll i 50-sone. To førerkort tatt i beslag. Det ene som en følge av prikkbelastning, og den andre for å ha kjørt i 79 km/t i 50-sone.",2023-09-04 12:26:41.918935800+00:00,
1639,23qh7l,Sør-Øst Politidistrikt,204,5,Larvik,23qh7l-0,13:57 Politiet har vært på en trafikkulykke. 2 biler der det er en påkjøring bakfra. Vært lav hastighet og ingen er skadet. En del materielle skader. ,2023-10-14 12:17:01.733764600+00:00,
10143,23m7mh,Nordland Politidistrikt,210,2,Vefsn,23m7mh-0,Melding om flere ungdommer som var samlet ved Mosjøen skole. Ungdommen lagde en del støy. Politiet har vært og snakket med ungdommene og har løst opp ansamlingen. ,2023-08-19 22:26:44.553456300+00:00,
16952,23bw73,Sør-Øst Politidistrikt,204,2,Drammen,23bw73-0,"kl 02:29 - En mann i 30 årene slo etter en annen person. Mannen satte seg opp mot patruljen. Han ble innbragt til arrest. En dame i 30 årene fikk pålegg om å fjerne seg, hun etterkom ikke dette og ble også innbragt fra stedet. Anmeldes for forholdene. ",2023-06-11 01:16:10.652024300+00:00,
7082,23r2tb,Agder Politidistrikt,205,4,Kristiansand,23r2tb-0,Kl 1030. UP har hatt promillekontroll på RV9 v/Krossen. Totalt 45 bilførere kontrollert - en fører blåste til over lovlig verdi og blir anmeldt for dette. ,2023-09-09 08:31:33.642467100+00:00,
7373,23cgnx,Agder Politidistrikt,205,4,Flekkefjord,23cgnx-0,Flere meldinger om mann i elektrisk rullestol som er på vei inn i tunnelen - vestgående retning. Politipatrulje på vei.,2023-09-07 17:48:29.908912+00:00,
13971,23ngvv,Agder Politidistrikt,205,3,Kristiansand,23ngvv-0,"Nødetater rykker ut til Høllen Brygge, etter melding om at en engangsgrill skal har startet brann i en båt. Brannen skal være slukket og tilstedeværende skal ha fått en person ut fra båten. Oppdateres.",2023-07-21 21:42:40.828708400+00:00,
11433,239dhr,Trøndelag Politidistrikt,209,4,Stjørdal,239dhr-0,Motorsykkel har kjørt av veien i nærheten av Hegra stadion.  Politi og ambulanse er på vei til stedet.,2023-08-10 21:16:11.475309400+00:00,
7853,239zff,Innlandet Politidistrikt,203,4,Gran,239zff-0,#Jarenvegen: Avholdt trafikkontroll i 50-sonen. 7 stk er ilagt forenklede forelegg. Høyeste fart var 67 km/t.,2023-09-04 13:52:48.714303900+00:00,
5330,23j1ll,Innlandet Politidistrikt,203,0,Nord-Aurdal,23j1ll-0,"En mann i 30-årene er pågrepet. Mistenkes for tyveri fra bomkasser i blant annet Gausdal og Valdres, samt tyveri fra flaskecontainere. Stanset i en eldre Ford Mondeo med prøvekjennemerke. Han var i besittelse av div tyvgods, verktøy og flasker.",2023-09-20 11:21:58.357034700+00:00,
13754,23m09j,Troms Politidistrikt,211,4,Skjervøy,23m09j-0,0832 fikk politiet melding om trafikkulykke ved Kågentunnelen. Meldingen ble trippelvarslet og alle nødetater rykket ut. En bil har kjørt på flere sauer og kjørt i fjellvegg. Pasient beskrevet som mindre skadet og fraktet til legevakt for sjekk.,2023-07-23 08:10:56.542288800+00:00,
10439,23ph6z,Sør-Øst Politidistrikt,204,12,Porsgrunn,23ph6z-0,"Melder ringte nødtelefonen og opplyste at han hadde blitt truet med pistol, av noen for han ukjente utenlandske gutter på åpen gate. Hevder at han ble pekt på, og slått med pistolen - men ble ikke fraranet noe. Vi er på stedet og undersøker hendelsen nå.",2023-08-18 00:48:08.325345400+00:00,
16368,237331,Sør-Øst Politidistrikt,204,4,Skien,237331-0,Kl. 1517. Melding om bil som har kjørt av veien. Skal være et involvert kjøretøy. Nødetater på vei til stedet. Ukjente omstendigheter. Oppdateres.,2023-06-23 13:22:10.016623600+00:00,
5471,23r7lz,Agder Politidistrikt,205,0,Kristiansand,23r7lz-0,"I løpet av natten har det vært innbrudd i et verksted på Lohnelier, politiet er på vei til stedet for å foreta åstedsundersøkelse. ",2023-09-19 13:45:26.892482100+00:00,
5223,23370m,Sør-Øst Politidistrikt,204,3,Skien,23370m-0,Melding om høyspentledning i bakken. Det skal ha begynt å brenne i vegetasjon. Brannvesen og politi er i området for å forsøke å lokalisere hvor dette skal være.,2023-09-21 06:16:33.067703700+00:00,
5126,23zxhm,Sør-Øst Politidistrikt,204,2,Skien,23zxhm-0,20:40 Melding om slagsmål. Politiet har vært på stedet og pratet med de involverte. Uklart hendelsesforløp og ingen er skadet. Ingen vil anmelde noe og politiet er ferdige på stedet.,2023-09-21 19:17:48.122693500+00:00,
13483,23kx5v,Troms Politidistrikt,211,4,Balsfjord,23kx5v-0,"Melding om at en moped har tippet på E6, ca 3-4 km nord for Nordkjosbotn i retning mot Oteren. Fører er ved bevissthet. Nødetatene er på vei til stedet. Meldingen oppdateres.",2023-07-25 14:14:49.536320400+00:00,
12670,23421r,Vest Politidistrikt,207,4,Bergen,23421r-0,KL. 1407: MC veltet i rundkjøring. En bil og en MC involvert. MC-fører våken og oppegående. I dialog med bilfører og politipatrulje som har kommet til stedet. Trafikken passerer på stedet. Uviss årsak til hendelsen. Fører blir tilsett av ambulansepers. ,2023-08-01 12:24:25.257440200+00:00,
13516,23292g,Sør-Øst Politidistrikt,204,4,Skien,23292g-0,Kl. 11:30 - Vi er i Borgestadkrysset etter melding om en kollisjon mellom 2 biler. Det er meldt om noe personskade. Det er noen trafikale utfordringer. ,2023-07-25 09:40:06.117917200+00:00,
5659,23vqcq,Øst Politidistrikt,202,1,Marker,23vqcq-0,"kl 2130; toll avdekker et magasin fylt med patroner i en bil på vei inn i landet. Fører av bilen, mann i 20 årene, er pågrepet og kjørt arrest. Han vil bli forsøkt avhørt mandag. Mannen er tidligere omhandlet om straffbare forhold.",2023-09-18 01:40:24.395991600+00:00,
2383,2320ps,Agder Politidistrikt,205,3,Arendal,2320ps-0,Melding om brann i bustadhus i Kloppenebakken i Arendal. Nødetatane rykkjer ut. Blir oppdatert.,2023-10-09 14:35:40.225020600+00:00,
609,23hxgf,Troms Politidistrikt,211,4,Harstad,23hxgf-0,Politiet har stoppet en bil i Kilbotn etter meldinger om vinglete kjøring. Bilfører anmeldes for kjøring uten gyldig førerkort. Bilen ble avskiltet da den ikke har vært fremstilt for periodisk kontroll. Sak opprettes. ,2023-10-20 16:37:46.049129500+00:00,
15935,23rqlt,Sør-Øst Politidistrikt,204,5,Modum,23rqlt-0,01:54 Melding om en buss som har kjørt ut. Kun bussjåfør i bussen. Ikke alvorlig skadet. Ikke veldig store skader på bussen. Vi har bestilt berging. Fremstår som at bussen bare har kjørt ut på veiskulderen. ,2023-07-03 00:19:13.759546600+00:00,
15120,23kj94,Sør-Øst Politidistrikt,204,2,Tønsberg,23kj94-0,To tenåringsgutter ble bortvist fra sentrum etter slagsmål av mindre alvorlig karakter. Ingen er skadet. ,2023-07-12 22:42:17.949861+00:00,
14784,238g91,Vest Politidistrikt,207,6,Bergen,238g91-0,"Kl 0811 Meldt om knust rute i en frisørsalong, mann observert løpende fra stedet. Hundepatrulje gått spor, da fant de også knust rute på en skole i nærheten. Hunden snust seg frem til en mistenkt, mann i 30-årene. Kjent av politiet fra før. Blir anmeldt.",2023-07-15 06:31:22.039544800+00:00,
1956,23qs7x,Innlandet Politidistrikt,203,4,Lunner,23qs7x-0,Rv.4: Brann i hjul på lastebil. Ikke spredd seg videre. Brannvesen og politi er på stedet. Annen trafikk dirigeres forbi stedet.,2023-10-12 14:34:50.270713+00:00,
11410,23s89k,Agder Politidistrikt,205,1,Arendal,23s89k-0,Kl 0840. Politiet har rykket ut til butikk på Myrene etter en truende situasjon der. Personen skal ha forlatt butikken nå og er i søk etter gjerningspersonen. Ingen personer er fysisk skadd. Politiet innhenter mer opplysninger om hva som har skjedd på butikken. ,2023-08-11 06:50:36.987311900+00:00,
13575,23kdr0,Agder Politidistrikt,205,3,Kristiansand,23kdr0-0,Melding om røykutvikling i 5 etg i blokk. Brannvesenet er på stedet. Politi og ambulanse på vei. En person skal være hentet ut. Oppdateres.,2023-07-24 19:39:50.141283800+00:00,
3450,235q2q,Øst Politidistrikt,202,12,Fredrikstad,235q2q-0,En mann i 20 årene er pågrepet etter en voldshendelse i en dagligvarebutikk. Han fremsatte trusler mot de ansatte i butikken og en ansatt skal ha ha blitt tatt kvelertak på. Fornærmede undersøkes av helsevesenet. Politiet oppretter sak.,2023-10-02 18:27:46.719446100+00:00,
14438,2303jr,Sør-Øst Politidistrikt,204,3,Flesberg,2303jr-0,21:22 Brannvesenet har fått flere meldinger om flammer og svart røyk i området ved Nørdre Åslandsetra. Mulig hyttebrann. Nødetater er på vei. ,2023-07-17 19:31:27.558219700+00:00,
